country,state,county,lat,lng,bed_type,beds,population,year,source,countynew
US,GA,macon,32.157435,-82.907123,ACUTE,3.583181,13675,2018,arcgis,Macon
US,GA,macon,32.157435,-82.907123,ICU,0,13675,2019,khn,Macon
US,GA,madison,32.157435,-82.907123,ICU,0,28600,2019,khn,Madison
US,GA,marion,32.157435,-82.907123,ICU,0,8558,2019,khn,Marion
US,GA,mcduffie,32.157435,-82.907123,ACUTE,3.350707,21488,2015,arcgis,Mcduffie
US,GA,mcduffie,32.157435,-82.907123,ICU,0,21488,2019,khn,Mcduffie
US,GA,mcintosh,32.157435,-82.907123,ICU,0,14061,2019,khn,Mcintosh
US,GA,meriwether,32.157435,-82.907123,ACUTE,4.916793,21152,2018,arcgis,Meriwether
US,GA,meriwether,32.157435,-82.907123,ICU,0,21152,2019,khn,Meriwether
US,GA,meriwether,32.157435,-82.907123,OTHER,3.971256,21152,2018,arcgis,Meriwether
US,GA,miller,32.157435,-82.907123,ICU,4.24881,5884,2018,arcgis,Miller
US,GA,mitchell,32.157435,-82.907123,ICU,1.018871,22574,2018,arcgis,Mitchell
US,GA,monroe,32.157435,-82.907123,ICU,0.93301,26795,2018,arcgis,Monroe
US,GA,montgomery,32.157435,-82.907123,ICU,0,8962,2019,khn,Montgomery
US,GA,morgan,32.157435,-82.907123,ICU,2.276134,18013,2018,arcgis,Morgan
US,GA,murray,32.157435,-82.907123,ACUTE,1.064801,39444,2018,arcgis,Murray
US,GA,murray,32.157435,-82.907123,ICU,0,39444,2019,khn,Murray
US,GA,muscogee,32.157435,-82.907123,ACUTE,5.336099,198647,2018,arcgis,Muscogee
US,GA,muscogee,32.157435,-82.907123,ICU,0.307077,198647,2019,khn,Muscogee
US,GA,muscogee,32.157435,-82.907123,OTHER,0.850755,198647,2018,arcgis,Muscogee
US,GA,muscogee,32.157435,-82.907123,PSYCHIATRIC,0.729938,198647,2018,arcgis,Muscogee
US,GA,newton,32.157435,-82.907123,ACUTE,0.92344,105042,2018,arcgis,Newton
US,GA,newton,32.157435,-82.907123,ICU,0.0952,105042,2019,khn,Newton
US,GA,oconee,32.157435,-82.907123,ICU,0,35972,2019,khn,Oconee
US,GA,oglethorpe,32.157435,-82.907123,ICU,0,14654,2019,khn,Oglethorpe
US,GA,paulding,32.157435,-82.907123,ACUTE,1.961955,152399,2015,arcgis,Paulding
US,GA,paulding,32.157435,-82.907123,ICU,0.052494,152399,2019,khn,Paulding
US,GA,peach,32.157435,-82.907123,ACUTE,0.925001,27027,2012,arcgis,Peach
US,GA,peach,32.157435,-82.907123,ICU,0.925001,27027,2018,arcgis,Peach
US,GA,pickens,32.157435,-82.907123,ACUTE,1.581913,30343,2018,arcgis,Pickens
US,GA,pickens,32.157435,-82.907123,ICU,0.197739,30343,2019,khn,Pickens
US,GA,pierce,32.157435,-82.907123,ICU,0,19141,2019,khn,Pierce
US,GA,pike,32.157435,-82.907123,ICU,0,17919,2019,khn,Pike
US,GA,polk,32.157435,-82.907123,ICU,1.713155,41444,2015,arcgis,Polk
US,GA,pulaski,32.157435,-82.907123,ACUTE,4.299754,11396,2018,arcgis,Pulaski
US,GA,pulaski,32.157435,-82.907123,ICU,0.526501,11396,2019,khn,Pulaski
US,GA,putnam,32.157435,-82.907123,ICU,1.166589,21430,2018,arcgis,Putnam
US,GA,quitman,32.157435,-82.907123,ICU,0,2140,2019,khn,Quitman
US,GA,rabun,32.157435,-82.907123,ICU,1.528678,16354,2018,arcgis,Rabun
US,GA,randolph,32.157435,-82.907123,ICU,3.469331,7206,2018,arcgis,Randolph
US,GA,richmond,32.157435,-82.907123,ACUTE,8.920067,201568,2018,arcgis,Richmond
US,GA,richmond,32.157435,-82.907123,ICU,1.309732,201568,2019,khn,Richmond
US,GA,richmond,32.157435,-82.907123,OTHER,1.304771,201568,2018,arcgis,Richmond
US,GA,richmond,32.157435,-82.907123,PSYCHIATRIC,2.029092,201568,2018,arcgis,Richmond
US,GA,rockdale,32.157435,-82.907123,ACUTE,1.650053,88482,2018,arcgis,Rockdale
US,GA,rockdale,32.157435,-82.907123,ICU,0.180828,88482,2019,khn,Rockdale
US,GA,schley,32.157435,-82.907123,ICU,0,5168,2019,khn,Schley
US,GA,screven,32.157435,-82.907123,ICU,1.781007,14037,2018,arcgis,Screven
US,GA,seminole,32.157435,-82.907123,ACUTE,7.603228,8549,2018,arcgis,Seminole
US,GA,seminole,32.157435,-82.907123,ICU,0,8549,2019,khn,Seminole
US,GA,spalding,32.157435,-82.907123,ACUTE,2.492522,64192,2018,arcgis,Spalding
US,GA,spalding,32.157435,-82.907123,ICU,0.342722,64192,2019,khn,Spalding
US,GA,stephens,32.157435,-82.907123,ACUTE,3.746341,25625,2018,arcgis,Stephens
US,GA,stephens,32.157435,-82.907123,ICU,0.234146,25625,2019,khn,Stephens
US,GA,stewart,32.157435,-82.907123,ICU,4.286694,5832,2016,arcgis,Stewart
US,GA,sumter,32.157435,-82.907123,ACUTE,7.136572,30687,2015,arcgis,Sumter
US,GA,sumter,32.157435,-82.907123,ICU,0.325871,30687,2019,khn,Sumter
US,GA,talbot,32.157435,-82.907123,ICU,0,6423,2019,khn,Talbot
US,GA,taliaferro,32.157435,-82.907123,ICU,0,1844,2019,khn,Taliaferro
US,GA,tattnall,32.157435,-82.907123,ICU,0.984174,25402,2018,arcgis,Tattnall
US,GA,taylor,32.157435,-82.907123,ICU,0,8267,2019,khn,Taylor
US,GA,telfair,32.157435,-82.907123,ICU,0,16339,2019,khn,Telfair
US,GA,terrell,32.157435,-82.907123,ICU,0,8978,2019,khn,Terrell
US,GA,thomas,32.157435,-82.907123,ACUTE,5.878554,44909,2018,arcgis,Thomas
US,GA,thomas,32.157435,-82.907123,ICU,0.779354,44909,2019,khn,Thomas
US,GA,thomas,32.157435,-82.907123,PSYCHIATRIC,8.906901,44909,2012,arcgis,Thomas
US,GA,tift,32.157435,-82.907123,ACUTE,4.712442,40531,2018,arcgis,Tift
US,GA,tift,32.157435,-82.907123,ICU,0.493449,40531,2019,khn,Tift
US,GA,toombs,32.157435,-82.907123,ACUTE,2.098675,27160,2018,arcgis,Toombs
US,GA,toombs,32.157435,-82.907123,ICU,0.294551,27160,2019,khn,Toombs
US,GA,towns,32.157435,-82.907123,ICU,2.237537,11173,2018,arcgis,Towns
US,GA,treutlen,32.157435,-82.907123,ICU,0,6752,2019,khn,Treutlen
US,GA,troup,32.157435,-82.907123,ACUTE,3.975055,69433,2018,arcgis,Troup
US,GA,troup,32.157435,-82.907123,ICU,0.288047,69433,2019,khn,Troup
US,GA,turner,32.157435,-82.907123,ICU,0,8036,2019,khn,Turner
US,GA,twiggs,32.157435,-82.907123,ICU,0,8323,2019,khn,Twiggs
US,GA,union,32.157435,-82.907123,ACUTE,2.021382,22262,2018,arcgis,Union
US,GA,union,32.157435,-82.907123,ICU,0.224598,22262,2019,khn,Union
US,GA,upson,32.157435,-82.907123,ACUTE,4.382455,26241,2018,arcgis,Upson
US,GA,upson,32.157435,-82.907123,ICU,1.067033,26241,2019,khn,Upson
US,GA,walker,32.157435,-82.907123,ICU,0,68609,2019,khn,Walker
US,GA,walton,32.157435,-82.907123,ACUTE,2.164722,88695,2015,arcgis,Walton
US,GA,walton,32.157435,-82.907123,ICU,0.078922,88695,2019,khn,Walton
US,GA,ware,32.157435,-82.907123,ACUTE,6.472764,35688,2018,arcgis,Ware
US,GA,ware,32.157435,-82.907123,ICU,0.616454,35688,2019,khn,Ware
US,GA,ware,32.157435,-82.907123,PSYCHIATRIC,1.485093,35688,2012,arcgis,Ware
US,GA,warren,32.157435,-82.907123,ICU,0,5410,2019,khn,Warren
US,GA,washington,32.157435,-82.907123,ACUTE,5.656881,20506,2018,arcgis,Washington
US,GA,washington,32.157435,-82.907123,ICU,0,20506,2019,khn,Washington
US,GA,wayne,32.157435,-82.907123,ACUTE,2.949754,29833,2018,arcgis,Wayne
US,GA,wayne,32.157435,-82.907123,ICU,0.402239,29833,2019,khn,Wayne
US,GA,webster,32.157435,-82.907123,ICU,0,2627,2019,khn,Webster
US,GA,wheeler,32.157435,-82.907123,ACUTE,3.143863,7952,2018,arcgis,Wheeler
US,GA,wheeler,32.157435,-82.907123,ICU,0,7952,2019,khn,Wheeler
US,GA,white,32.157435,-82.907123,ICU,0,28509,2019,khn,White
US,GA,whitfield,32.157435,-82.907123,ACUTE,2.712503,103963,2018,arcgis,Whitfield
US,GA,whitfield,32.157435,-82.907123,ICU,0.327039,103963,2019,khn,Whitfield
US,GA,wilcox,32.157435,-82.907123,ICU,0,8896,2019,khn,Wilcox
US,GA,wilkes,32.157435,-82.907123,ACUTE,2.523978,9905,2018,arcgis,Wilkes
US,GA,wilkes,32.157435,-82.907123,ICU,0,9905,2019,khn,Wilkes
US,GA,wilkinson,32.157435,-82.907123,ICU,0,9147,2019,khn,Wilkinson
US,GA,worth,32.157435,-82.907123,ICU,1.201403,20809,2018,arcgis,Worth
US,HI,hawaii,19.898682,-155.665857,ACUTE,2.567172,196325,2018,arcgis,Hawaii
US,HI,hawaii,19.898682,-155.665857,ICU,0.122246,196325,2019,khn,Hawaii
US,HI,honolulu,19.898682,-155.665857,ACUTE,1.740299,990060,2017,arcgis,Honolulu
US,HI,honolulu,19.898682,-155.665857,ICU,0.149486,990060,2019,khn,Honolulu
US,HI,honolulu,19.898682,-155.665857,OTHER,0.49694,990060,2018,arcgis,Honolulu
US,HI,honolulu,19.898682,-155.665857,PSYCHIATRIC,0.24645,990060,2018,arcgis,Honolulu
US,HI,kalawao,19.898682,-155.665857,ICU,0,86,2019,khn,Kalawao
US,HI,kauai,19.898682,-155.665857,ACUTE,2.025516,71093,2018,arcgis,Kauai
US,HI,kauai,19.898682,-155.665857,ICU,0.126595,71093,2019,khn,Kauai
US,HI,maui,19.898682,-155.665857,ACUTE,1.426012,164094,2018,arcgis,Maui
US,HI,maui,19.898682,-155.665857,ICU,0.121881,164094,2019,khn,Maui
US,HI,maui,19.898682,-155.665857,OTHER,0.146258,164094,2018,arcgis,Maui
US,IA,adair,41.878003,-93.097702,ICU,3.476085,7192,2018,arcgis,Adair
US,IA,adams,41.878003,-93.097702,ICU,5.812417,3785,2018,arcgis,Adams
US,IA,allamakee,41.878003,-93.097702,ICU,1.7934,13940,2018,arcgis,Allamakee
US,IA,appanoose,41.878003,-93.097702,ICU,3.586515,12547,2018,arcgis,Appanoose
US,IA,audubon,41.878003,-93.097702,ICU,4.377517,5711,2018,arcgis,Audubon
US,IA,benton,41.878003,-93.097702,ICU,0.974811,25646,2018,arcgis,Benton
US,IA,black hawk,41.878003,-93.097702,ACUTE,3.452166,132960,2018,arcgis,Black Hawk
US,IA,black hawk,41.878003,-93.097702,ICU,0.180505,132960,2019,khn,Black Hawk
US,IA,boone,41.878003,-93.097702,ICU,1.592055,26381,2018,arcgis,Boone
US,IA,bremer,41.878003,-93.097702,ICU,2.020937,24741,2018,arcgis,Bremer
US,IA,buchanan,41.878003,-93.097702,ICU,1.184778,21101,2018,arcgis,Buchanan
US,IA,buchanan,41.878003,-93.097702,PSYCHIATRIC,4.502156,21101,2018,arcgis,Buchanan
US,IA,buena vista,41.878003,-93.097702,ICU,1.718297,20369,2018,arcgis,Buena Vista
US,IA,butler,41.878003,-93.097702,ICU,0,14822,2019,khn,Butler
US,IA,calhoun,41.878003,-93.097702,ICU,2.547381,9814,2018,arcgis,Calhoun
US,IA,carroll,41.878003,-93.097702,ACUTE,9.10515,20428,2015,arcgis,Carroll
US,IA,carroll,41.878003,-93.097702,ICU,0.832191,20428,2018,arcgis,Carroll
US,IA,cass,41.878003,-93.097702,ICU,2.476176,13327,2018,arcgis,Cass
US,IA,cedar,41.878003,-93.097702,ICU,0,18368,2019,khn,Cedar
US,IA,cerro gordo,41.878003,-93.097702,ACUTE,13.585571,43134,2018,arcgis,Cerro Gordo
US,IA,cerro gordo,41.878003,-93.097702,ICU,0.417304,43134,2019,khn,Cerro Gordo
US,IA,cherokee,41.878003,-93.097702,ICU,2.159454,11577,2018,arcgis,Cherokee
US,IA,cherokee,41.878003,-93.097702,PSYCHIATRIC,5.009933,11577,2018,arcgis,Cherokee
US,IA,chickasaw,41.878003,-93.097702,ICU,1.482702,12140,2018,arcgis,Chickasaw
US,IA,clarke,41.878003,-93.097702,ICU,2.697745,9267,2018,arcgis,Clarke
US,IA,clay,41.878003,-93.097702,ACUTE,6.041374,16387,2018,arcgis,Clay
US,IA,clay,41.878003,-93.097702,ICU,0,16387,2019,khn,Clay
US,IA,clayton,41.878003,-93.097702,ICU,2.823104,17711,2018,arcgis,Clayton
US,IA,clinton,41.878003,-93.097702,ACUTE,3.677475,47587,2018,arcgis,Clinton
US,IA,clinton,41.878003,-93.097702,ICU,1.891273,47587,2018,arcgis,Clinton
US,IA,crawford,41.878003,-93.097702,ACUTE,1.459343,17131,2012,arcgis,Crawford
US,IA,crawford,41.878003,-93.097702,ICU,1.459343,17131,2018,arcgis,Crawford
US,IA,dallas,41.878003,-93.097702,ICU,0.309161,80864,2018,arcgis,Dallas
US,IA,davis,41.878003,-93.097702,ICU,2.829975,8834,2018,arcgis,Davis
US,IA,decatur,41.878003,-93.097702,ACUTE,3.084516,8105,2018,arcgis,Decatur
US,IA,decatur,41.878003,-93.097702,ICU,0,8105,2019,khn,Decatur
US,IA,delaware,41.878003,-93.097702,ACUTE,1.442918,17326,2018,arcgis,Delaware
US,IA,delaware,41.878003,-93.097702,ICU,0,17326,2019,khn,Delaware
US,IA,des moines,41.878003,-93.097702,ACUTE,5.341559,39876,2018,arcgis,Des Moines
US,IA,des moines,41.878003,-93.097702,ICU,0.300933,39876,2019,khn,Des Moines
US,IA,dickinson,41.878003,-93.097702,ACUTE,2.882353,17000,2018,arcgis,Dickinson
US,IA,dickinson,41.878003,-93.097702,ICU,0.176471,17000,2019,khn,Dickinson
US,IA,dubuque,41.878003,-93.097702,ACUTE,4.608009,96571,2018,arcgis,Dubuque
US,IA,dubuque,41.878003,-93.097702,ICU,0.258877,96571,2018,arcgis,Dubuque
US,IA,emmet,41.878003,-93.097702,ICU,2.587724,9661,2018,arcgis,Emmet
US,IA,fayette,41.878003,-93.097702,ICU,2.482745,20139,2018,arcgis,Fayette
US,IA,floyd,41.878003,-93.097702,ICU,1.571932,15904,2018,arcgis,Floyd
US,IA,franklin,41.878003,-93.097702,ICU,2.421073,10326,2018,arcgis,Franklin
US,IA,fremont,41.878003,-93.097702,ICU,3.579098,6985,2018,arcgis,Fremont
US,IA,greene,41.878003,-93.097702,ICU,2.763652,9046,2018,arcgis,Greene
US,IA,grundy,41.878003,-93.097702,ICU,6.475635,12354,2018,arcgis,Grundy
US,IA,guthrie,41.878003,-93.097702,ICU,2.344336,10664,2018,arcgis,Guthrie
US,IA,hamilton,41.878003,-93.097702,ICU,1.644629,15201,2018,arcgis,Hamilton
US,IA,hancock,41.878003,-93.097702,ICU,2.278735,10971,2018,arcgis,Hancock
US,IA,hardin,41.878003,-93.097702,ACUTE,1.334184,17239,2012,arcgis,Hardin
US,IA,hardin,41.878003,-93.097702,ICU,2.03028,17239,2018,arcgis,Hardin
US,IA,harrison,41.878003,-93.097702,ICU,1.761059,14196,2018,arcgis,Harrison
US,IA,henry,41.878003,-93.097702,ICU,3.725145,19865,2018,arcgis,Henry
US,IA,henry,41.878003,-93.097702,PSYCHIATRIC,3.926504,19865,2018,arcgis,Henry
US,IA,howard,41.878003,-93.097702,ICU,2.038408,9321,2018,arcgis,Howard
US,IA,humboldt,41.878003,-93.097702,ICU,5.111621,9586,2018,arcgis,Humboldt
US,IA,ida,41.878003,-93.097702,ICU,3.589375,6965,2018,arcgis,Ida
US,IA,iowa,41.878003,-93.097702,ICU,1.540262,16231,2018,arcgis,Iowa
US,IA,jackson,41.878003,-93.097702,ICU,1.288062,19409,2018,arcgis,Jackson
US,IA,jasper,41.878003,-93.097702,ACUTE,1.848379,36789,2018,arcgis,Jasper
US,IA,jasper,41.878003,-93.097702,ICU,0.108728,36789,2019,khn,Jasper
US,IA,jefferson,41.878003,-93.097702,ICU,1.393146,17945,2018,arcgis,Jefferson
US,IA,johnson,41.878003,-93.097702,ACUTE,9.575904,144425,2018,arcgis,Johnson
US,IA,johnson,41.878003,-93.097702,ICU,0.657781,144425,2019,khn,Johnson
US,IA,jones,41.878003,-93.097702,ACUTE,1.856557,20468,2012,arcgis,Jones
US,IA,jones,41.878003,-93.097702,ICU,1.074849,20468,2018,arcgis,Jones
US,IA,keokuk,41.878003,-93.097702,ICU,2.445466,10223,2018,arcgis,Keokuk
US,IA,kossuth,41.878003,-93.097702,ICU,1.648424,15166,2018,arcgis,Kossuth
US,IA,lee,41.878003,-93.097702,ACUTE,3.478511,34785,2018,arcgis,Lee
US,IA,lee,41.878003,-93.097702,ICU,0.28748,34785,2019,khn,Lee
US,IA,linn,41.878003,-93.097702,ACUTE,4.518018,220008,2018,arcgis,Linn
US,IA,linn,41.878003,-93.097702,ICU,0.199993,220008,2019,khn,Linn
US,IA,linn,41.878003,-93.097702,OTHER,0.109087,220008,2018,arcgis,Linn
US,IA,louisa,41.878003,-93.097702,ICU,0,11238,2019,khn,Louisa
US,IA,lucas,41.878003,-93.097702,ACUTE,2.906977,8600,2018,arcgis,Lucas
US,IA,lucas,41.878003,-93.097702,ICU,0,8600,2019,khn,Lucas
US,IA,lyon,41.878003,-93.097702,ICU,2.128565,11745,2018,arcgis,Lyon
US,IA,madison,41.878003,-93.097702,ICU,1.590331,15720,2018,arcgis,Madison
US,IA,mahaska,41.878003,-93.097702,ICU,1.479754,22301,2018,arcgis,Mahaska
US,IA,marion,41.878003,-93.097702,ICU,1.509343,33127,2018,arcgis,Marion
US,IA,marshall,41.878003,-93.097702,ACUTE,3.08825,40476,2018,arcgis,Marshall
US,IA,marshall,41.878003,-93.097702,ICU,0,40476,2019,khn,Marshall
US,IA,mills,41.878003,-93.097702,ACUTE,56.987879,14933,2018,arcgis,Mills
US,IA,mills,41.878003,-93.097702,ICU,0,14933,2019,khn,Mills
US,IA,mitchell,41.878003,-93.097702,ICU,2.344556,10663,2018,arcgis,Mitchell
US,IA,monona,41.878003,-93.097702,ICU,2.820079,8865,2018,arcgis,Monona
US,IA,monroe,41.878003,-93.097702,ICU,3.159757,7912,2018,arcgis,Monroe
US,IA,montgomery,41.878003,-93.097702,ICU,2.441645,10239,2018,arcgis,Montgomery
US,IA,muscatine,41.878003,-93.097702,ACUTE,1.118282,42923,2018,arcgis,Muscatine
US,IA,muscatine,41.878003,-93.097702,ICU,0.116488,42923,2019,khn,Muscatine
US,IA,o'brien,41.878003,-93.097702,ICU,3.585772,13944,2018,arcgis,O'Brien
US,IA,osceola,41.878003,-93.097702,ICU,4.065702,6149,2018,arcgis,Osceola
US,IA,page,41.878003,-93.097702,ACUTE,1.624115,15393,2012,arcgis,Page
US,IA,page,41.878003,-93.097702,ICU,3.24823,15393,2018,arcgis,Page
US,IA,page,41.878003,-93.097702,PSYCHIATRIC,2.273761,15393,2012,arcgis,Page
US,IA,palo alto,41.878003,-93.097702,ACUTE,5.159166,9110,2018,arcgis,Palo Alto
US,IA,palo alto,41.878003,-93.097702,ICU,0,9110,2019,khn,Palo Alto
US,IA,plymouth,41.878003,-93.097702,ICU,0.998921,25027,2018,arcgis,Plymouth
US,IA,pocahontas,41.878003,-93.097702,ICU,3.585772,6972,2018,arcgis,Pocahontas
US,IA,polk,41.878003,-93.097702,ACUTE,3.811786,467235,2018,arcgis,Polk
US,IA,polk,41.878003,-93.097702,ICU,0.239708,467235,2019,khn,Polk
US,IA,polk,41.878003,-93.097702,OTHER,0.044945,467235,2018,arcgis,Polk
US,IA,polk,41.878003,-93.097702,PSYCHIATRIC,0.038525,467235,2018,arcgis,Polk
US,IA,pottawattamie,41.878003,-93.097702,ACUTE,5.509878,93287,2018,arcgis,Pottawattamie
US,IA,pottawattamie,41.878003,-93.097702,ICU,0.310869,93287,2019,khn,Pottawattamie
US,IA,poweshiek,41.878003,-93.097702,ACUTE,2.658997,18428,2018,arcgis,Poweshiek
US,IA,poweshiek,41.878003,-93.097702,ICU,0.271326,18428,2019,khn,Poweshiek
US,IA,ringgold,41.878003,-93.097702,ACUTE,3.208985,4986,2012,arcgis,Ringgold
US,IA,ringgold,41.878003,-93.097702,ICU,3.208985,4986,2018,arcgis,Ringgold
US,IA,sac,41.878003,-93.097702,ICU,2.516103,9936,2018,arcgis,Sac
US,IA,scott,41.878003,-93.097702,ACUTE,6.664995,171493,2018,arcgis,Scott
US,IA,scott,41.878003,-93.097702,ICU,0.268233,171493,2019,khn,Scott
US,IA,scott,41.878003,-93.097702,OTHER,0.291557,171493,2018,arcgis,Scott
US,IA,shelby,41.878003,-93.097702,ICU,2.123683,11772,2018,arcgis,Shelby
US,IA,sioux,41.878003,-93.097702,ACUTE,5.592067,34692,2012,arcgis,Sioux
US,IA,sioux,41.878003,-93.097702,ICU,2.767209,34692,2018,arcgis,Sioux
US,IA,story,41.878003,-93.097702,ACUTE,2.732354,95888,2016,arcgis,Story
US,IA,story,41.878003,-93.097702,ICU,0.17729,95888,2018,arcgis,Story
US,IA,tama,41.878003,-93.097702,ICU,0,17236,2019,khn,Tama
US,IA,taylor,41.878003,-93.097702,ICU,0,6214,2019,khn,Taylor
US,IA,union,41.878003,-93.097702,ICU,2.00048,12497,2018,arcgis,Union
US,IA,van buren,41.878003,-93.097702,ICU,3.420909,7308,2018,arcgis,Van Buren
US,IA,wapello,41.878003,-93.097702,ACUTE,6.143654,35321,2018,arcgis,Wapello
US,IA,wapello,41.878003,-93.097702,ICU,0.311429,35321,2019,khn,Wapello
US,IA,warren,41.878003,-93.097702,ICU,0,48630,2019,khn,Warren
US,IA,washington,41.878003,-93.097702,ICU,1.131478,22095,2018,arcgis,Washington
US,IA,wayne,41.878003,-93.097702,ICU,3.903201,6405,2018,arcgis,Wayne
US,IA,webster,41.878003,-93.097702,ACUTE,5.413452,36945,2018,arcgis,Webster
US,IA,webster,41.878003,-93.097702,ICU,0.216538,36945,2019,khn,Webster
US,IA,winnebago,41.878003,-93.097702,ICU,0,10545,2019,khn,Winnebago
US,IA,winneshiek,41.878003,-93.097702,ICU,1.215067,20575,2018,arcgis,Winneshiek
US,IA,woodbury,41.878003,-93.097702,ACUTE,8.105706,102397,2018,arcgis,Woodbury
US,IA,woodbury,41.878003,-93.097702,ICU,0.322275,102397,2019,khn,Woodbury
US,IA,worth,41.878003,-93.097702,ICU,0,7502,2019,khn,Worth
US,IA,wright,41.878003,-93.097702,ICU,3.653607,12864,2018,arcgis,Wright
US,ID,ada,44.068202,-114.742041,ACUTE,2.879685,435117,2018,arcgis,Ada
US,ID,ada,44.068202,-114.742041,ICU,0.241314,435117,2019,khn,Ada
US,ID,ada,44.068202,-114.742041,OTHER,0.19535,435117,2018,arcgis,Ada
US,ID,ada,44.068202,-114.742041,PSYCHIATRIC,0.036772,435117,2018,arcgis,Ada
US,ID,adams,44.068202,-114.742041,ICU,0,3946,2019,khn,Adams
US,ID,bannock,44.068202,-114.742041,ACUTE,2.437198,84113,2018,arcgis,Bannock
US,ID,bannock,44.068202,-114.742041,ICU,0.237775,84113,2019,khn,Bannock
US,ID,bannock,44.068202,-114.742041,PSYCHIATRIC,0.166443,84113,2018,arcgis,Bannock
US,ID,bear lake,44.068202,-114.742041,ACUTE,3.534164,5942,2018,arcgis,Bear Lake
US,ID,bear lake,44.068202,-114.742041,ICU,0,5942,2019,khn,Bear Lake
US,ID,benewah,44.068202,-114.742041,ACUTE,2.099448,9050,2018,arcgis,Benewah
US,ID,benewah,44.068202,-114.742041,ICU,0,9050,2019,khn,Benewah
US,ID,bingham,44.068202,-114.742041,ACUTE,0.727369,45369,2018,arcgis,Bingham
US,ID,bingham,44.068202,-114.742041,ICU,0.110207,45369,2019,khn,Bingham
US,ID,bingham,44.068202,-114.742041,PSYCHIATRIC,2.644978,45369,2018,arcgis,Bingham
US,ID,blaine,44.068202,-114.742041,ICU,0,21583,2019,khn,Blaine
US,ID,blaine,44.068202,-114.742041,OTHER,1.158319,21583,2018,arcgis,Blaine
US,ID,boise,44.068202,-114.742041,ICU,0,6968,2019,khn,Boise
US,ID,bonner,44.068202,-114.742041,ACUTE,0.5973,41855,2018,arcgis,Bonner
US,ID,bonner,44.068202,-114.742041,ICU,0.095568,41855,2019,khn,Bonner
US,ID,bonneville,44.068202,-114.742041,ACUTE,3.007137,110404,2018,arcgis,Bonneville
US,ID,bonneville,44.068202,-114.742041,ICU,0.317017,110404,2019,khn,Bonneville
US,ID,boundary,44.068202,-114.742041,ACUTE,1.766316,11323,2018,arcgis,Boundary
US,ID,boundary,44.068202,-114.742041,ICU,0,11323,2019,khn,Boundary
US,ID,butte,44.068202,-114.742041,ACUTE,5.357826,2613,2018,arcgis,Butte
US,ID,butte,44.068202,-114.742041,ICU,0,2613,2019,khn,Butte
US,ID,camas,44.068202,-114.742041,ICU,0,886,2019,khn,Camas
US,ID,canyon,44.068202,-114.742041,ACUTE,1.458747,207027,2018,arcgis,Canyon
US,ID,canyon,44.068202,-114.742041,ICU,0.198042,207027,2019,khn,Canyon
US,ID,caribou,44.068202,-114.742041,ACUTE,3.643253,6862,2018,arcgis,Caribou
US,ID,caribou,44.068202,-114.742041,ICU,0,6862,2019,khn,Caribou
US,ID,cassia,44.068202,-114.742041,ACUTE,1.065099,23472,2018,arcgis,Cassia
US,ID,cassia,44.068202,-114.742041,ICU,0.255624,23472,2019,khn,Cassia
US,ID,clark,44.068202,-114.742041,ICU,0,1055,2019,khn,Clark
US,ID,clearwater,44.068202,-114.742041,ACUTE,2.695418,8533,2018,arcgis,Clearwater
US,ID,clearwater,44.068202,-114.742041,ICU,0,8533,2019,khn,Clearwater
US,ID,clearwater,44.068202,-114.742041,PSYCHIATRIC,7.031525,8533,2018,arcgis,Clearwater
US,ID,custer,44.068202,-114.742041,ICU,0,4141,2019,khn,Custer
US,ID,elmore,44.068202,-114.742041,ICU,0.953034,26232,2018,arcgis,Elmore
US,ID,franklin,44.068202,-114.742041,ACUTE,1.52439,13120,2018,arcgis,Franklin
US,ID,franklin,44.068202,-114.742041,ICU,0,13120,2019,khn,Franklin
US,ID,fremont,44.068202,-114.742041,ICU,0,12889,2019,khn,Fremont
US,ID,gem,44.068202,-114.742041,ACUTE,0.949555,16850,2018,arcgis,Gem
US,ID,gem,44.068202,-114.742041,ICU,0,16850,2019,khn,Gem
US,ID,gooding,44.068202,-114.742041,ACUTE,1.191264,15110,2018,arcgis,Gooding
US,ID,gooding,44.068202,-114.742041,ICU,0,15110,2019,khn,Gooding
US,ID,idaho,44.068202,-114.742041,ACUTE,0.983103,16275,2018,arcgis,Idaho
US,ID,idaho,44.068202,-114.742041,ICU,1.536098,16275,2018,arcgis,Idaho
US,ID,jefferson,44.068202,-114.742041,ICU,0,27410,2019,khn,Jefferson
US,ID,jerome,44.068202,-114.742041,ACUTE,1.085117,23039,2018,arcgis,Jerome
US,ID,jerome,44.068202,-114.742041,ICU,0,23039,2019,khn,Jerome
US,ID,kootenai,44.068202,-114.742041,ACUTE,2.17148,150128,2018,arcgis,Kootenai
US,ID,kootenai,44.068202,-114.742041,ICU,0.366354,150128,2019,khn,Kootenai
